meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-b855eac4e99bbf77,USDJPY,2025-09-26T07:35:00Z,30.0,0.86666667,0.13333333,0.0,5.94859463,7.01760918,7.01760918,6.53711191,-0.45188736,8.74754759,1.0,0.35640613,43.36666667,7.01760918,6.49995875,
trade-2f8cb8d62daa1a60,USDCHF,2025-09-26T08:05:00Z,30.0,0.8,0.2,0.0,3.53343937,4.66679921,4.66679921,4.36835057,-0.64344466,8.81744697,1.0,0.58826777,33.93333333,4.66679921,3.999985,
trade-03248c5b5468cf23,EURUSD,2025-09-26T11:10:00Z,30.0,0.26666667,0.73333333,0.0,1.14366902,-1.0,-1.0,2.98310205,-1.5627041,9.19014596,1.0,0.98833915,37.03333333,7.03875881,0.36363723,
trade-513d2e3f17a464b7,USDJPY,2025-09-26T12:40:00Z,30.0,0.6,0.23333333,0.16666667,1.51380939,2.72461164,0.0506775,2.01004554,-0.64952705,3.73885886,0.96666667,1.6183573,66.4,2.72461164,2.57142184,
trade-1c04b158841b6933,AUDUSD,2025-09-30T21:25:00Z,30.0,0.8,0.2,0.0,2.89687089,3.87108861,3.87108861,3.88114273,-0.73993244,5.85250944,1.0,0.67398151,24.83333333,3.87108861,3.999985,
trade-eb75cf8e7bbf9b79,USDJPY,2025-10-01T04:25:00Z,30.0,0.3,0.7,0.0,1.01008098,-1.0,-1.0,2.20036608,-1.1752956,7.10726561,1.0,0.68846177,23.53333333,5.70026994,0.42857224,
trade-06f54c4de26a14a4,AUDUSD,2025-10-01T07:10:00Z,30.0,0.76666667,0.23333333,0.0,2.51527865,3.58514606,3.58514606,3.12334959,-0.54065227,4.65133595,1.0,1.02006292,26.46666667,3.58514606,3.28570449,
trade-86ca11a9ba4ace00,AUDUSD,2025-10-01T10:10:00Z,30.0,0.76666667,0.23333333,0.0,3.18917612,4.46414276,4.46414276,3.78194365,-0.66716807,7.29510219,1.0,1.87602461,44.73333333,4.46414276,3.28570449,
trade-650c9d87926a19a1,GBPUSD,2025-10-01T14:50:00Z,30.0,0.86666667,0.13333333,0.0,1.50155674,1.88641163,1.88641163,1.81934387,-0.81745868,2.37790672,1.0,0.14217405,26.16666667,1.88641163,6.49995875,
trade-f03840b01329d6db,AUDUSD,2025-10-01T14:50:00Z,30.0,0.73333333,0.23333333,0.03333333,0.95675259,1.56167129,1.39977485,1.22191584,-0.75641184,2.7678604,1.0,0.92757796,42.5,1.56167129,3.14284796,
trade-6c59b1616ab04c28,USDJPY,2025-10-01T21:30:00Z,30.0,0.63333333,0.36666667,0.0,1.35373419,2.71642241,-1.0,2.04960292,-0.80894931,4.00596504,0.96666667,1.24864548,38.46666667,2.71642241,1.72727074,
trade-4313030daef0096e,GBPUSD,2025-10-02T09:10:00Z,30.0,1.0,0.0,0.0,3.04305992,3.04305992,3.04305992,3.2505209,-0.28210107,3.11963476,1.0,0.26519698,37.63333333,3.04305992,1000001.0,
trade-0fe181e8296b400c,NZDUSD,2025-10-02T10:05:00Z,30.0,0.96666667,0.03333333,0.0,2.14395538,2.25236764,2.25236764,2.61916457,-0.36723808,5.65494692,1.0,0.56018515,26.43333333,2.25236764,28.99916003,
trade-13eed86c11c53ce3,EURUSD,2025-10-03T01:05:00Z,30.0,0.26666667,0.73333333,0.0,-0.15306821,-1.0,-1.0,0.87129307,-0.97732934,0.87792196,1.0,0.5250206,18.33333333,2.17599422,0.36363723,
trade-0e3e9e68c1bed303,USDCAD,2025-10-03T07:05:00Z,30.0,0.6,0.4,0.0,1.51747217,3.19578696,-1.0,2.43014533,-0.81280517,2.28459525,1.0,0.87038785,16.86666667,3.19578696,1.49999875,
trade-90e701b42453df44,USDCAD,2025-10-03T12:40:00Z,30.0,0.4,0.6,0.0,0.20042635,-1.0,-1.0,0.95840348,-0.85897957,3.79203584,1.0,0.71381517,27.83333333,2.00106587,0.66666722,
trade-fded6719e3134c5f,NZDUSD,2025-10-03T13:50:00Z,30.0,0.03333333,0.26666667,0.7,1.47682219,2.32546409,-0.38581715,1.88600491,-0.72191986,2.33688884,1.0,0.54354326,72.0,3.5695621,0.12500328,
trade-cf6a9aade1f1926c,AUDUSD,2025-10-05T22:10:00Z,30.0,0.1,0.9,0.0,-0.47720272,-1.0,-1.0,0.46571063,-1.18152614,4.99437395,0.96666667,1.8225155,18.93333333,4.22797281,0.1111121,
trade-c4a8c042c58366dc,USDCAD,2025-10-06T13:10:00Z,30.0,0.0,0.96666667,0.03333333,-0.84643163,-1.0,-1.0,0.7785756,-1.08020232,0.69450784,0.66666667,0.99700262,28.63333333,5.3966341,1.03e-06,
trade-d511e74fea22f461,USDCAD,2025-10-07T06:55:00Z,30.0,0.1,0.6,0.3,-0.32617526,-1.0,-1.0,1.13971567,-0.9597666,0.1112386,0.63333333,0.34477141,52.63333333,2.1627746,0.16666806,
trade-d29f3d7b1ad2bdb1,USDCAD,2025-10-07T09:30:00Z,30.0,0.0,0.2,0.8,0.13191318,-0.01583012,-0.56243387,2.82008174,-0.79240511,0.40074557,0.66666667,0.77922295,82.9,4.53105048,5e-06,
trade-4f89bded90d49960,USDCAD,2025-10-07T14:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.60422067,-1.12134894,-0.82639438,0.16666667,0.75652088,32.3,2.14358423,1e-06,
trade-2d1293f9c87f6568,USDCAD,2025-10-07T16:05:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.73998673,-1.19929271,-0.90409531,0.1,0.85438634,19.76666667,2.62446895,1e-06,
trade-c4f5e96d9256a8f0,USDJPY,2025-10-07T22:40:00Z,30.0,0.46666667,0.53333333,0.0,3.84366212,-1.0,-1.0,6.29675145,-0.9560819,11.68021747,1.0,0.62123011,24.3,9.37927597,0.87500023,
trade-c9050230bb9e8d9e,GBPUSD,2025-10-07T23:25:00Z,30.0,0.03333333,0.96666667,0.0,-0.63386523,-1.0,-1.0,0.92452218,-1.3857138,5.05388466,0.96666667,2.38329874,11.73333333,9.98404316,0.03448376,
trade-92c09fb469cd07ed,AUDUSD,2025-10-08T04:55:00Z,30.0,0.56666667,0.43333333,0.0,8.05483332,14.97911763,-1.0,9.60502524,-0.87574103,14.87937892,1.0,0.57509413,45.4,14.97911763,1.3076916,
trade-fa4778f2bd44d03a,EURUSD,2025-10-08T09:10:00Z,30.0,0.3,0.7,0.0,0.50678985,-1.0,-1.0,2.51765715,-1.34065256,12.60015176,1.0,0.72955012,28.6,4.02263282,0.42857224,
trade-33e681fe0bf9edec,AUDUSD,2025-10-08T09:10:00Z,30.0,0.13333333,0.86666667,0.0,-0.19835368,-1.0,-1.0,0.58826113,-1.43110275,17.53773555,1.0,0.97690868,7.13333333,5.01234739,0.15384713,
trade-418f7e1fb49dc212,USDJPY,2025-10-08T12:45:00Z,30.0,0.46666667,0.53333333,0.0,5.44950683,-1.0,-1.0,6.87322314,-0.91281872,16.13316512,1.0,1.44301343,26.03333333,12.82037177,0.87500023,
trade-af09426a1955c9c0,EURUSD,2025-10-08T22:05:00Z,30.0,0.16666667,0.83333333,0.0,-0.57774389,-1.0,-1.0,0.51503142,-1.18987205,4.34141107,0.96666667,3.41199333,15.6,1.53353669,0.20000096,
trade-7a89821516e777f2,USDJPY,2025-10-09T02:55:00Z,30.0,0.63333333,0.1,0.26666667,4.9026557,6.05618583,4.88009241,5.52741472,-0.45522079,7.08022969,1.0,2.03388249,73.43333333,6.05618583,6.33328,
trade-43fccbaec07cd78a,NZDUSD,2025-10-09T15:55:00Z,30.0,0.03333333,0.86666667,0.1,-0.14296269,-1.0,-1.0,0.90663963,-1.14618884,5.66839856,1.0,1.37648521,21.4,9.53267036,0.03846265,
trade-96f97d9e08cad99a,EURUSD,2025-10-09T18:40:00Z,30.0,0.46666667,0.53333333,0.0,5.06236864,-1.0,-1.0,6.13501004,-0.97159444,16.91462718,1.0,1.04446253,18.53333333,11.99078995,0.87500023,
trade-6ea346448b5aeb3c,USDCHF,2025-10-09T23:25:00Z,30.0,0.2,0.8,0.0,0.17446297,-1.0,-1.0,1.36405062,-1.00073498,10.05558706,0.96666667,2.22531332,18.86666667,4.87231483,0.25000094,
trade-986ed023fb60cfa0,GBPUSD,2025-10-10T02:25:00Z,30.0,0.5,0.5,0.0,0.81503572,0.81503572,-1.0,2.01235543,-0.98848432,7.38871263,1.0,0.93604642,39.26666667,2.63007144,1.0,
trade-ef37248510a4c590,USDCAD,2025-10-10T04:45:00Z,30.0,0.86666667,0.13333333,0.0,5.87733833,6.93539038,6.93539038,7.08459383,-0.47454209,9.19772275,1.0,0.91026651,35.46666667,6.93539038,6.49995875,
trade-fe61834b8c88c2b7,USDCHF,2025-10-10T07:05:00Z,30.0,0.4,0.6,0.0,0.34861836,-1.0,-1.0,1.21029052,-0.84527096,6.0753789,1.0,0.62519534,20.8,2.37154589,0.66666722,
trade-295bcf43e809a64b,AUDUSD,2025-10-10T07:30:00Z,30.0,0.96666667,0.03333333,0.0,2.32498827,2.43964304,2.43964304,2.49677019,-0.49934665,3.02005868,1.0,0.37474644,37.43333333,2.43964304,28.99916003,
trade-55e7d100ef453255,NZDUSD,2025-10-10T07:30:00Z,30.0,0.0,0.6,0.4,0.97667209,-1.0,-1.0,2.02698474,-0.99964741,3.89299413,1.0,0.24800327,46.96666667,8.0722923,1.67e-06,
trade-c1c79df26b214b36,USDCAD,2025-10-10T09:55:00Z,30.0,0.36666667,0.63333333,0.0,3.03842123,-1.0,-1.0,4.36817871,-0.92716854,13.30868156,1.0,1.14095232,26.93333333,10.01387608,0.57894803,
trade-eccb01cc4b07a276,USDCHF,2025-10-10T13:10:00Z,30.0,0.3,0.7,0.0,0.56742877,-1.0,-1.0,1.45144325,-0.98128405,9.94944159,1.0,1.18964675,14.43333333,4.22476256,0.42857224,
trade-559f8e48518afda7,USDCAD,2025-10-10T17:35:00Z,30.0,0.63333333,0.2,0.16666667,2.22101936,3.45987159,0.62340533,2.91405954,-0.44959014,3.87344936,0.9,2.68212662,62.93333333,3.45987159,3.16665583,
trade-114fd4dc3784db43,USDCHF,2025-10-13T02:25:00Z,30.0,0.73333333,0.0,0.26666667,1.45941535,1.61707415,1.49121525,1.56158703,-0.4564929,1.56105155,0.96666667,0.57139161,84.1,1.61707415,733334.33333333,
trade-b9cbb62cb06d6070,USDCAD,2025-10-13T06:05:00Z,30.0,0.6,0.23333333,0.16666667,3.29514241,5.20011814,1.59521484,4.5837773,-0.56418761,2.68607557,0.7,3.88395349,64.5,5.20011814,2.57142184,
trade-02a920c19e3d0b44,NZDUSD,2025-10-13T09:00:00Z,30.0,0.66666667,0.33333333,0.0,1.21796947,2.32695421,-1.0,1.6619989,-0.81260806,1.59026367,1.0,0.47786756,28.0,2.32695421,1.999997,
trade-af207d68a82b3f7a,NZDUSD,2025-10-13T14:40:00Z,30.0,0.4,0.56666667,0.03333333,0.77408307,-1.0,-1.0,1.65888549,-1.03404198,3.60570783,1.0,1.0211542,36.26666667,3.34298951,0.70588287,
trade-529fdba854f6387b,AUDUSD,2025-10-14T05:15:00Z,30.0,0.43333333,0.56666667,0.0,4.57765536,-1.0,-1.0,5.74232827,-1.25112953,7.59248822,1.0,2.71012947,36.66666667,11.87151236,0.7647063,
trade-82cb7999cec965d3,USDJPY,2025-10-14T06:05:00Z,30.0,0.93333333,0.0,0.06666667,1.49469301,1.52271037,1.52271037,1.58754507,-0.56656015,0.7661823,1.0,0.29532851,59.76666667,1.52271037,933334.33333333,
trade-0bfc57d57ebaf2ed,GBPUSD,2025-10-14T07:00:00Z,30.0,0.0,0.56666667,0.43333333,1.32775258,-1.0,-1.0,2.6976769,-0.97314319,4.32560749,1.0,0.44659218,52.36666667,8.16752661,1.76e-06,
trade-594c90516c47877a,EURUSD,2025-10-14T08:55:00Z,30.0,0.1,0.03333333,0.86666667,3.87233319,3.76128727,3.4769505,5.4425146,-0.47257543,3.70974612,1.0,0.41331279,89.13333333,6.52531317,2.99994,
trade-89dc87687c411e6a,NZDUSD,2025-10-14T12:50:00Z,30.0,0.46666667,0.53333333,0.0,1.51500309,-1.0,-1.0,2.05055232,-0.96227787,7.33024641,1.0,0.35118333,22.43333333,4.38929234,0.87500023,
trade-11c4d4047ec49243,USDCHF,2025-10-14T16:25:00Z,30.0,0.0,0.53333333,0.46666667,-0.25925308,-1.0,-1.0,0.52427074,-0.91368379,0.98114663,0.9,0.84391487,50.86666667,3.28870511,1.87e-06,
trade-bbbd216355979d21,USDJPY,2025-10-15T08:45:00Z,30.0,0.6,0.4,0.0,1.92434083,3.87390138,-1.0,2.88817004,-0.76954239,10.30256163,1.0,0.63212954,25.73333333,3.87390138,1.49999875,
trade-8d4a77a9211799ca,USDJPY,2025-10-15T11:05:00Z,30.0,0.16666667,0.83333333,0.0,-0.12414141,-1.0,-1.0,1.55366681,-1.39511576,15.40845431,1.0,1.2102595,11.7,4.25515155,0.20000096,
trade-45bdfa9685f24da3,USDJPY,2025-10-15T14:30:00Z,30.0,0.16666667,0.83333333,0.0,-0.11462304,-1.0,-1.0,1.61013462,-1.72048917,17.93795187,1.0,2.22558046,6.3,4.31226175,0.20000096,
trade-32db613f5c2e2575,USDJPY,2025-10-15T20:10:00Z,30.0,0.13333333,0.76666667,0.1,0.91546368,-1.0,-1.0,2.21451885,-1.16979418,5.07730081,1.0,0.8566705,33.8,8.45574201,0.17391412,
trade-85eb8f458abb1c44,USDJPY,2025-10-16T03:25:00Z,30.0,0.1,0.13333333,0.76666667,4.8793259,5.41892328,5.22679923,6.46865275,-0.62441618,5.35743602,1.0,0.39752492,84.63333333,8.45040406,0.75000187,
trade-46f62a646752492e,EURUSD,2025-10-16T09:25:00Z,30.0,0.93333333,0.06666667,0.0,3.3491481,3.65980154,3.65980154,3.75130309,-0.57978239,4.33632466,1.0,0.61898544,37.7,3.65980154,13.999805,
trade-31c9f5cd4fc0b901,GBPUSD,2025-10-16T12:00:00Z,30.0,0.53333333,0.46666667,0.0,1.58441354,3.84577538,-1.0,2.61990767,-0.94793099,11.58056693,1.0,0.87658824,12.73333333,3.84577538,1.14285684,
trade-357e8d5b739fb400,USDJPY,2025-10-16T12:20:00Z,30.0,0.03333333,0.4,0.56666667,2.56857633,3.33418758,-1.0,3.31231333,-0.8579258,4.33192467,0.96666667,1.94914909,63.4,7.93122628,0.08333562,
trade-8b1903ed280bccac,GBPUSD,2025-10-16T15:05:00Z,30.0,0.5,0.5,0.0,0.84927075,0.84927075,-1.0,1.70304622,-0.88594682,9.21598337,1.0,0.67892695,20.83333333,2.69854151,1.0,
trade-ba20243cd4ec7395,GBPUSD,2025-10-17T02:50:00Z,30.0,0.8,0.2,0.0,3.67411552,4.8426444,4.8426444,4.6364726,-0.67922928,9.42349262,1.0,4.0246206,20.03333333,4.8426444,3.999985,
trade-ae2cb71625521e6e,USDCAD,2025-10-17T09:05:00Z,30.0,0.0,0.0,1.0,0.12158716,0.07698562,0.00170213,1.14319091,-0.2709855,0.12158716,0.73333333,0.21715273,96.0,2.02773726,1.0,
trade-280d0f424bc987aa,AUDUSD,2025-10-20T19:05:00Z,30.0,0.43333333,0.56666667,0.0,1.95860774,-1.0,-1.0,3.88402659,-0.96004723,14.41642778,1.0,2.32463992,14.36666667,5.82755633,0.7647063,
trade-d669c2f11d9be5c4,EURUSD,2025-10-21T02:00:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.28049288,-1.21175139,5.92770415,0.96666667,2.77501122,5.26666667,3.41610495,1e-06,
trade-743356efb8da8d53,GBPUSD,2025-10-21T23:10:00Z,30.0,0.06666667,0.93333333,0.0,-0.41826856,-1.0,-1.0,1.00900151,-1.1341654,10.75058061,0.96666667,3.42752775,13.66666667,7.72597154,0.07142957,
trade-7217cee460636ed1,GBPUSD,2025-10-22T01:45:00Z,30.0,0.4,0.6,0.0,1.43724263,-1.0,-1.0,2.62888497,-1.03224213,6.05295271,1.0,1.41811965,27.16666667,5.09310658,0.66666722,
trade-3163d00c30dacd31,USDCHF,2025-10-22T06:10:00Z,30.0,0.33333333,0.66666667,0.0,0.56341736,-1.0,-1.0,1.90802059,-0.94213755,6.85852481,1.0,0.85682033,18.96666667,3.69025209,0.50000075,
trade-a904a0dacb13d1ca,GBPUSD,2025-10-22T12:50:00Z,30.0,0.83333333,0.16666667,0.0,3.11628854,3.93954625,3.93954625,3.58033971,-0.59411454,8.12712681,1.0,0.48864161,41.2,3.93954625,4.999976,
trade-1b2827ff6ac0ea43,USDJPY,2025-10-22T13:35:00Z,30.0,0.46666667,0.16666667,0.36666667,2.62239109,4.05435794,0.6424002,3.30347952,-0.69087315,4.85691797,1.0,2.69476144,70.26666667,4.52437241,2.7999892,
trade-89b3d39c4ab16d33,USDJPY,2025-10-22T18:50:00Z,30.0,0.63333333,0.3,0.06666667,3.94939171,6.43845144,-1.0,4.97782701,-0.64315115,7.22594865,1.0,2.72850053,43.7,6.43845144,2.11110741,
trade-e3383890aedb5264,USDCHF,2025-10-22T21:55:00Z,30.0,0.76666667,0.2,0.03333333,2.507179,3.43889151,3.43889151,3.27437299,-0.56166138,4.30473384,1.0,2.87026915,30.8,3.43889151,3.83331917,
trade-1d196c69c69627aa,USDCAD,2025-10-22T22:30:00Z,30.0,0.2,0.8,0.0,-0.28758823,-1.0,-1.0,1.24881156,-1.33857879,13.62971428,1.0,3.22013474,22.2,2.56205884,0.25000094,
trade-e5f684982452bd5c,USDCAD,2025-10-23T06:25:00Z,30.0,0.2,0.8,0.0,-0.36144664,-1.0,-1.0,0.79724747,-1.17681026,2.97359177,1.0,1.13809564,9.73333333,2.1927668,0.25000094,
trade-98de5fdd993ac9e9,EURUSD,2025-10-23T11:35:00Z,30.0,0.0,0.0,1.0,0.90314738,0.95110111,0.71843439,1.51304697,-0.44735922,0.90314738,0.96666667,0.30626645,96.0,4.91225229,1.0,
trade-dcece7042dd58cea,AUDUSD,2025-10-23T18:05:00Z,30.0,0.93333333,0.06666667,0.0,2.89219461,3.17020851,3.17020851,3.59636575,-0.53001901,6.82229023,1.0,1.56384617,18.53333333,3.17020851,13.999805,
trade-e333f76a0a127337,USDCAD,2025-10-23T19:40:00Z,30.0,0.4,0.6,0.0,0.19492926,-1.0,-1.0,1.01542512,-1.02019038,2.4533121,1.0,0.55804198,27.9,1.98732314,0.66666722,
trade-bc2e29df7901e766,GBPUSD,2025-10-24T03:25:00Z,30.0,0.0,0.96666667,0.03333333,-0.80490235,-1.0,-1.0,0.45876912,-1.10080765,4.8075421,1.0,1.29729784,17.46666667,12.51909351,1.03e-06,
trade-cf9634a63848b9bd,USDJPY,2025-10-24T08:40:00Z,30.0,0.86666667,0.13333333,0.0,6.42738502,7.57005964,7.57005964,7.39120788,-0.58476294,6.91633227,1.0,1.18909341,25.36666667,7.57005964,6.49995875,
trade-2d3260eadc4454cb,USDCAD,2025-10-24T13:55:00Z,30.0,0.93333333,0.06666667,0.0,3.08351794,3.37519779,3.37519779,3.37397292,-0.51665873,3.76472502,1.0,0.35620102,27.7,3.37519779,13.999805,
trade-3a0a06c1361f7933,USDJPY,2025-10-27T04:15:00Z,30.0,0.0,0.03333333,0.96666667,3.56913977,3.5375317,3.18623909,8.16774253,-0.50066406,3.73645989,1.0,0.69259042,93.0,13.2710744,3e-05,
trade-83e7e69cd1f0c0c6,GBPUSD,2025-10-28T06:25:00Z,30.0,0.6,0.4,0.0,0.94994063,2.24990105,-1.0,2.07966219,-0.85509503,8.26515755,1.0,1.13269776,14.73333333,2.24990105,1.49999875,
trade-7be043a402bfad96,USDCHF,2025-10-28T08:50:00Z,30.0,0.76666667,0.23333333,0.0,1.58113421,2.3666968,2.3666968,1.92825271,-0.65773967,3.08279925,1.0,0.51992854,19.16666667,2.3666968,3.28570449,
trade-94969200f8bcff74,USDJPY,2025-10-28T12:40:00Z,30.0,0.13333333,0.86666667,0.0,-0.5438246,-1.0,-1.0,0.6800313,-1.29098071,5.52332418,1.0,0.4901108,18.4,2.42131552,0.15384713,
trade-b2eeeb362ddc601d,GBPUSD,2025-10-28T18:00:00Z,30.0,0.53333333,0.46666667,0.0,7.21578487,14.40459663,-1.0,8.60931961,-0.80812942,14.63636468,1.0,1.5874903,32.7,14.40459663,1.14285684,
trade-9563b1130f92f784,USDCAD,2025-10-29T05:50:00Z,30.0,0.26666667,0.73333333,0.0,1.40760561,-1.0,-1.0,3.15913869,-1.51644583,11.60438446,1.0,1.00063615,23.96666667,8.02852102,0.36363723,
trade-7c76f10bc40df077,USDJPY,2025-10-29T07:35:00Z,30.0,0.73333333,0.26666667,0.0,1.56010726,2.49105535,-0.12723616,2.12332882,-0.66767628,6.20342219,1.0,1.56653599,25.0,2.49105535,2.74999344,
trade-ad0f828607a17d60,USDJPY,2025-10-29T11:45:00Z,30.0,0.2,0.8,0.0,0.15185556,-1.0,-1.0,1.83094223,-1.4716293,7.69010347,0.86666667,5.58481722,10.83333333,4.7592778,0.25000094,
trade-ddb76b2e1152db26,AUDUSD,2025-10-29T13:50:00Z,30.0,0.86666667,0.13333333,0.0,2.80316019,3.38826175,3.38826175,3.22711657,-0.46934587,5.69307303,1.0,0.8548752,39.9,3.38826175,6.49995875,
trade-33d8088cb1bb583f,GBPUSD,2025-10-29T17:55:00Z,30.0,0.23333333,0.76666667,0.0,-0.17888824,-1.0,-1.0,1.42675342,-1.44932851,8.39267412,1.0,1.31869546,31.2,2.5190504,0.30434873,
trade-1f198a8bee5c4320,USDCHF,2025-10-29T18:10:00Z,30.0,0.76666667,0.23333333,0.0,2.75096951,3.89256892,3.89256892,3.23140061,-0.52257138,4.07180582,1.0,0.27388083,30.9,3.89256892,3.28570449,
trade-41c0efaf3fa4eb21,EURUSD,2025-10-30T19:15:00Z,30.0,0.26666667,0.73333333,0.0,2.48981802,-1.0,-1.0,5.78976717,-1.50504639,20.74489975,1.0,1.69396606,29.36666667,12.08681757,0.36363723,
trade-3e25832df403aba1,USDJPY,2025-10-30T20:50:00Z,30.0,0.5,0.5,0.0,4.71611626,4.71611626,-1.0,7.18001121,-0.81804359,17.86815434,1.0,1.14760279,27.16666667,10.43223251,1.0,
trade-007ce61cb68ae92c,NZDUSD,2025-10-31T00:15:00Z,30.0,0.7,0.3,0.0,2.08712983,3.41018547,-1.0,3.09040933,-0.98484079,7.85532008,1.0,0.61248216,31.26666667,3.41018547,2.33332889,
trade-fc1c5a960769859f,USDCAD,2025-10-31T00:15:00Z,30.0,0.5,0.5,0.0,3.25113693,3.25113693,-1.0,4.72659164,-0.87032384,11.50147826,1.0,0.92778438,20.0,7.50227386,1.0,
trade-da5e24373efc8d9d,AUDUSD,2025-10-31T01:25:00Z,30.0,0.23333333,0.76666667,0.0,0.26526898,-1.0,-1.0,1.54144854,-1.14167876,11.10460758,1.0,2.09509451,16.4,4.42258134,0.30434873,
trade-e4fc042c892c01c1,EURUSD,2025-10-31T02:15:00Z,30.0,0.43333333,0.56666667,0.0,1.64342882,-1.0,-1.0,2.84293261,-1.36101595,9.4752546,1.0,0.85661153,29.3,5.10022036,0.7647063,
trade-c0030ad0d0988f18,GBPUSD,2025-10-31T02:15:00Z,30.0,0.0,0.86666667,0.13333333,0.18291442,-1.0,-1.0,1.91050529,-1.07411331,8.34561449,1.0,0.94226348,19.76666667,15.17241049,1.15e-06,
trade-92f67b6d7efcdc56,USDJPY,2025-10-31T06:35:00Z,30.0,0.5,0.5,0.0,2.79776686,2.79776686,-1.0,4.58329013,-0.86518621,13.41764723,1.0,3.28766487,33.86666667,6.59553373,1.0,
trade-5f3bd7faf084edb1,NZDUSD,2025-10-31T09:05:00Z,30.0,0.6,0.4,0.0,0.80583347,2.00972244,-1.0,2.16959336,-0.94893469,7.84044294,1.0,2.13946751,32.5,2.00972244,1.49999875,
trade-8dcfe0ef908dea60,USDJPY,2025-10-31T11:40:00Z,30.0,0.23333333,0.76666667,0.0,3.05671534,-1.0,-1.0,5.5085527,-1.15004493,21.75595156,1.0,4.17313072,16.86666667,16.38592287,0.30434873,
trade-2eba39bdc1fa8498,AUDUSD,2025-10-31T11:45:00Z,30.0,0.26666667,0.73333333,0.0,0.98646622,-1.0,-1.0,3.79152062,-1.6664871,5.08481015,1.0,1.0685973,21.5,6.44924832,0.36363723,
trade-3ddfdf048770ea1d,EURUSD,2025-10-31T11:55:00Z,30.0,0.3,0.7,0.0,0.69879175,-1.0,-1.0,2.09465337,-1.18941841,2.78478802,1.0,1.10037917,19.56666667,4.66263918,0.42857224,
trade-4784f4d0832095e3,USDJPY,2025-10-31T12:55:00Z,30.0,0.06666667,0.9,0.03333333,0.16689378,-1.0,-1.0,1.91574402,-1.21391034,16.33970942,1.0,6.15380519,16.3,11.61916149,0.0740751,
trade-fbd5a3ec4bd754cc,USDCAD,2025-10-31T16:00:00Z,30.0,0.7,0.3,0.0,3.26042007,5.08631438,-1.0,3.89943992,-0.81141339,6.17032585,1.0,0.557528,44.8,5.08631438,2.33332889,
trade-1d5492c92e8a4c9c,EURUSD,2025-10-31T16:25:00Z,30.0,0.9,0.03333333,0.06666667,6.10966772,6.41151552,6.41151552,6.3626935,-0.5135253,6.76768757,1.0,0.59831848,78.76666667,6.41151552,26.99922002,
trade-3e248fad12770368,AUDUSD,2025-10-31T16:25:00Z,30.0,0.3,0.7,0.0,1.39441974,-1.0,-1.0,2.63302686,-1.10934593,11.24057319,1.0,1.84730564,20.46666667,6.98139914,0.42857224,
trade-5adfa0ccaaaf5915,GBPUSD,2025-10-31T20:05:00Z,30.0,0.03333333,0.83333333,0.13333333,0.20251887,-1.0,-1.0,2.06954045,-1.12038603,6.25143719,0.96666667,3.7102364,26.76666667,10.85092655,0.04000115,
trade-1292ac2d6ffa8822,EURUSD,2025-10-31T20:40:00Z,30.0,0.43333333,0.56666667,0.0,0.83950668,-1.0,-1.0,2.45996299,-1.27597638,10.72492123,1.0,1.60097743,40.8,3.24501543,0.7647063,
trade-562c082eccf55207,USDJPY,2025-11-02T23:05:00Z,30.0,0.6,0.3,0.1,4.95181466,8.2615201,-1.0,6.47625941,-0.69098687,7.12662461,0.93333333,5.25312277,39.6,8.2615201,1.99999667,
trade-280d80e52f27fba2,USDCAD,2025-11-02T23:10:00Z,30.0,0.9,0.06666667,0.03333333,4.03934835,4.45228502,4.45228502,4.60462635,-0.442767,5.80823999,1.0,2.01195294,46.63333333,4.45228502,13.4998125,
trade-24015ce2346e2819,USDCHF,2025-11-03T03:55:00Z,30.0,0.93333333,0.06666667,0.0,1.70511775,1.89834045,1.89834045,3.13590372,-0.41329368,3.47227272,1.0,0.75542035,19.3,1.89834045,13.999805,
trade-5530e95d70cd990d,EURUSD,2025-11-03T05:50:00Z,30.0,0.2,0.8,0.0,-0.16257499,-1.0,-1.0,0.87247933,-1.0911223,4.32340268,1.0,1.13493028,19.26666667,3.18712504,0.25000094,
trade-bd1d865146d787c3,GBPUSD,2025-11-03T08:00:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.97343741,-1.15179496,0.39693749,0.63333333,1.05160458,15.26666667,15.23422559,1e-06,
trade-2126f44b54eceec1,AUDUSD,2025-11-03T08:55:00Z,30.0,0.0,0.96666667,0.03333333,-0.96767319,-1.0,-1.0,0.39648768,-1.15550941,-0.09267774,0.56666667,0.52074726,26.6,2.74244903,1.03e-06,
trade-c9e5d48ca990f240,USDCHF,2025-11-03T12:40:00Z,30.0,0.8,0.2,0.0,1.57390472,2.2173809,2.2173809,2.16129591,-0.67708083,6.33527717,1.0,0.28209132,20.6,2.2173809,3.999985,
