meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-ae5ef32fa1ca0645,GBPUSD,2026-03-18T01:10:00Z,30.0,0.8,0.2,0.0,5.82136608,7.5267076,7.5267076,7.03763236,-0.58382872,13.00493341,1.0,1.86679935,45.9,7.5267076,3.999985,
trade-f5d21511b6616ce7,EURUSD,2026-03-18T01:15:00Z,30.0,0.9,0.1,0.0,2.98782033,3.43091147,3.43091147,3.51256865,-0.45601992,6.12488097,1.0,1.32012634,59.03333333,3.43091147,8.99992,
trade-27364381ff2d5dec,USDCHF,2026-03-18T01:50:00Z,30.0,0.4,0.06666667,0.53333333,1.69541365,1.87252488,1.50220545,1.94044738,-0.47936715,1.95400847,1.0,0.49544423,86.36666667,2.23897611,5.999925,
trade-8d48dc8018f25dba,EURUSD,2026-03-18T10:15:00Z,30.0,0.76666667,0.1,0.13333333,4.89358537,5.69294953,5.69294953,5.64019512,-0.496067,5.3849868,1.0,0.68610289,66.0,5.69294953,7.6666,
trade-69c9869a1837178e,EURUSD,2026-03-18T11:40:00Z,30.0,0.43333333,0.0,0.56666667,1.36142034,1.38806645,1.06532072,1.55769288,-0.50943917,1.27874655,1.0,0.30568123,81.6,1.69627763,433334.33333333,
trade-6a7231076f6a1e0a,USDCHF,2026-03-18T14:45:00Z,30.0,0.0,0.06666667,0.93333333,1.33203587,1.46549402,1.15135261,1.92573839,-0.33276252,1.49860363,1.0,0.32801667,89.96666667,4.91785664,1.5e-05,
trade-aa0356d6cc3534ee,USDCAD,2026-03-18T17:20:00Z,30.0,0.0,0.26666667,0.73333333,0.88882823,1.23289806,-0.54195825,1.70722765,-0.7984072,1.68660082,1.0,0.55648562,73.1,15.36572128,3.75e-06,
trade-0a327f8a4687ca83,USDCHF,2026-03-19T04:55:00Z,30.0,0.96666667,0.03333333,0.0,10.78714137,11.19359452,11.19359452,11.74424797,-0.53367151,12.55449472,1.0,0.83193023,49.4,11.19359452,28.99916003,
trade-0adc160ce76494be,GBPUSD,2026-03-19T05:50:00Z,30.0,0.03333333,0.33333333,0.63333333,3.9050408,5.99257115,-1.0,4.76004741,-0.80707267,6.47759918,1.0,0.90833858,66.7,8.11539529,0.1000027,
trade-a15a0372940b7ab2,USDCAD,2026-03-19T06:40:00Z,30.0,0.96666667,0.03333333,0.0,2.6683445,2.79483914,2.79483914,2.95153824,-0.52644939,4.2768516,1.0,1.31540281,26.1,2.79483914,28.99916003,
trade-0b1e71a2135a521d,EURUSD,2026-03-19T06:40:00Z,30.0,0.16666667,0.76666667,0.06666667,0.86122759,-1.0,-1.0,2.08334258,-1.14783594,6.987472,1.0,1.19012648,25.36666667,7.08329392,0.21739233,
trade-c265ae0b3ec37d09,EURUSD,2026-03-19T12:35:00Z,30.0,0.0,0.73333333,0.26666667,-0.38996067,-1.0,-1.0,0.53716744,-1.11337489,1.37029048,1.0,0.37326879,31.13333333,2.37274454,1.36e-06,
trade-92a2e2b976c0442e,GBPUSD,2026-03-20T00:00:00Z,30.0,0.03333333,0.2,0.76666667,9.86352271,11.99249161,9.65165276,10.69554663,-0.79384713,12.57962571,1.0,1.68300235,76.76666667,17.68415556,0.16667083,
trade-2cd4207e316ea532,NZDUSD,2026-03-20T00:25:00Z,30.0,0.03333333,0.16666667,0.8,3.46565515,3.93079719,3.12964634,4.1404762,-0.6694475,4.46228551,1.0,1.07170989,81.9,7.2217787,0.2000048,
trade-c114c30ec612ca9c,USDJPY,2026-03-20T01:20:00Z,30.0,0.0,0.06666667,0.93333333,5.0936608,5.4195878,5.02881735,5.5743708,-0.40668711,5.49407662,1.0,0.57182539,89.83333333,8.44164851,1.5e-05,
trade-4e3fa780339fc8ef,NZDUSD,2026-03-20T06:40:00Z,30.0,0.23333333,0.13333333,0.63333333,5.50794572,6.15801995,5.03750307,6.35961489,-0.5172474,6.24491432,1.0,1.08614811,80.4,8.26825793,1.74999438,
trade-4d2340f43c174cde,USDCHF,2026-03-24T08:15:00Z,30.0,0.0,0.96666667,0.03333333,-0.8310297,-1.0,-1.0,0.72635175,-1.44740109,3.79690725,1.0,1.10458324,12.43333333,4.79189191,1.03e-06,
trade-87cc2866650cdac2,EURUSD,2026-03-24T14:35:00Z,30.0,0.06666667,0.6,0.33333333,0.11266015,-1.0,-1.0,1.34496021,-0.88669696,1.16336786,0.83333333,1.0338982,42.03333333,4.01745259,0.11111259,
trade-0e758c43459dd29c,EURUSD,2026-03-24T18:45:00Z,30.0,0.03333333,0.53333333,0.43333333,-0.08772037,-1.0,-1.0,1.07640454,-0.88670804,0.95995138,0.9,1.10102291,66.33333333,2.9633656,0.06250176,
trade-2b99dcb9f7851bf0,USDCHF,2026-03-26T15:10:00Z,30.0,0.86666667,0.13333333,0.0,1.85014798,2.28863229,2.28863229,2.43960629,-0.55294446,4.53534648,1.0,0.91860497,13.03333333,2.28863229,6.49995875,
trade-af4963c036690bc0,NZDUSD,2026-03-26T15:15:00Z,30.0,0.86666667,0.13333333,0.0,1.30503408,1.65965471,1.65965471,1.5557079,-0.62962582,2.52024693,1.0,0.35523736,32.8,1.65965471,6.49995875,
trade-2e8fbc2b271059c5,NZDUSD,2026-03-27T00:35:00Z,30.0,0.7,0.26666667,0.03333333,3.74783097,5.49392122,0.51564586,4.35342046,-0.76213009,6.13443938,1.0,0.61281382,60.53333333,5.49392122,2.62499391,
trade-e29ce6bf01e1049f,USDCHF,2026-03-27T00:55:00Z,30.0,1.0,0.0,0.0,4.0140079,4.0140079,4.0140079,4.29754015,-0.30178424,5.16818375,1.0,0.63452833,49.73333333,4.0140079,1000001.0,
trade-fe3b130b80bdaab5,USDCAD,2026-03-27T05:55:00Z,30.0,0.86666667,0.1,0.03333333,5.9879222,6.82827667,6.82827667,6.94861247,-0.63496604,7.15888108,1.0,1.72299774,65.8,6.82827667,8.66659,
trade-d98c84754043bdeb,USDCAD,2026-03-27T09:15:00Z,30.0,0.63333333,0.3,0.06666667,4.04516001,6.47211961,-1.0,4.87666301,-0.77819489,7.34652879,1.0,1.48636063,53.2,6.47211961,2.11110741,
trade-788f653990740726,AUDUSD,2026-03-27T14:35:00Z,30.0,0.03333333,0.73333333,0.23333333,-0.21418543,-1.0,-1.0,0.91672117,-1.23859204,2.21145977,1.0,1.10200419,32.16666667,3.99195076,0.04545585,
trade-5eb6fee43c8acc94,USDCHF,2026-03-30T07:55:00Z,30.0,0.03333333,0.06666667,0.9,9.03036721,9.81352169,8.45195253,10.675696,-0.41127662,9.65486301,1.0,1.47568645,89.6,15.19303661,0.5000075,
trade-b36a014eca84dc9b,GBPUSD,2026-03-30T08:40:00Z,30.0,0.4,0.4,0.2,3.6403725,6.22462315,-1.0,4.55462989,-0.7850044,6.81982575,1.0,0.67584353,57.33333333,7.06854581,1.0,
trade-0e9e402e09e57173,NZDUSD,2026-03-30T11:35:00Z,30.0,0.16666667,0.7,0.13333333,0.77679651,-1.0,-1.0,1.8440071,-1.06907691,5.48914501,1.0,0.74873394,30.66666667,5.35360496,0.23809633,
trade-434303eb53a57e98,USDCHF,2026-03-30T19:35:00Z,30.0,0.0,0.13333333,0.86666667,5.0998715,5.8232073,5.27877593,6.1618418,-0.57523743,6.08188398,1.0,0.92483353,86.16666667,12.04345407,7.5e-06,
trade-f194603ea6c04aad,USDCAD,2026-03-30T22:20:00Z,30.0,0.96666667,0.03333333,0.0,4.30595348,4.48891739,4.48891739,4.80286327,-0.27840545,11.5005582,1.0,0.96615653,36.9,4.48891739,28.99916003,
trade-cbd79afb5dba73bd,USDCAD,2026-03-31T03:30:00Z,30.0,0.96666667,0.03333333,0.0,2.80546432,2.93668723,2.93668723,3.29406469,-0.35540671,6.0094638,1.0,0.51840156,47.36666667,2.93668723,28.99916003,
trade-d3556f98a4c7423a,NZDUSD,2026-03-31T04:05:00Z,30.0,0.0,0.6,0.4,0.26055496,-1.0,-1.0,1.08763714,-1.05119374,2.27954762,1.0,0.50525351,58.1,3.32880543,1.67e-06,
trade-3ffba787d95e3fb9,AUDUSD,2026-03-31T04:55:00Z,30.0,0.0,0.46666667,0.53333333,0.66075815,1.39509831,-1.0,1.49757117,-0.89457388,2.13851051,1.0,0.49348939,64.33333333,6.44936036,2.14e-06,
trade-70207bd9d3cdc4f9,USDCHF,2026-03-31T06:55:00Z,30.0,0.0,0.3,0.7,0.63917554,0.57969751,-1.0,1.74811821,-0.7971909,1.03912311,0.9,0.99090257,77.1,9.39783296,3.33e-06,
trade-1e2f5943415ace59,NZDUSD,2026-03-31T08:55:00Z,30.0,0.0,0.46666667,0.53333333,0.57214667,0.71180926,-1.0,1.29838214,-0.91405504,2.10770989,1.0,0.51770747,62.46666667,3.5752573,2.14e-06,
trade-d0ffbf4955f03dc0,AUDUSD,2026-03-31T10:25:00Z,30.0,0.0,0.66666667,0.33333333,-0.39677138,-1.0,-1.0,0.56710498,-0.95626295,0.71549014,0.96666667,0.28772642,53.8,4.74750804,1.5e-06,
trade-d28d1afde9a9da6e,USDCAD,2026-03-31T14:35:00Z,30.0,0.4,0.03333333,0.56666667,3.10167947,3.10708409,2.51091279,3.64588418,-0.43676194,2.90746021,1.0,0.53532396,84.1,3.99194367,11.99967001,
trade-b402d704f2bfd4d9,NZDUSD,2026-03-31T15:05:00Z,30.0,0.0,0.33333333,0.66666667,0.48857002,0.90664954,-1.0,1.19173601,-0.79251627,1.19278713,0.96666667,0.40760491,69.8,4.08698637,3e-06,
trade-3f2159846c37078e,GBPUSD,2026-04-01T01:10:00Z,30.0,0.0,0.86666667,0.13333333,-0.85582822,-1.0,-1.0,0.77085448,-1.11990334,-1.20453371,0.2,1.05229856,51.56666667,6.52227769,1.15e-06,
trade-7430805cd5a68cc8,NZDUSD,2026-04-01T01:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.00224809,-1.21025841,-3.56035404,0.0,0.91228013,5.86666667,2.68407204,1e-06,
trade-0de2ed8c202d6d50,NZDUSD,2026-04-01T05:15:00Z,30.0,1.0,0.0,0.0,2.37482725,2.37482725,2.37482725,2.66674,-0.43744708,3.98216151,1.0,1.35211634,28.96666667,2.37482725,1000001.0,
trade-40d467c204e952a8,USDCAD,2026-04-01T14:50:00Z,30.0,0.03333333,0.1,0.86666667,1.15909074,1.33974538,1.12947085,1.44316162,-0.55561033,1.38085102,1.0,0.20753655,84.73333333,2.2600015,0.33334,
trade-d1f37419b7d7213a,USDCHF,2026-04-01T17:10:00Z,30.0,0.96666667,0.03333333,0.0,4.03419051,4.20778328,4.20778328,4.35099791,-0.37505889,5.00171532,1.0,0.57388199,63.06666667,4.20778328,28.99916003,
trade-ff5cd59cb80e79ba,NZDUSD,2026-04-01T23:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.42926222,-1.14250299,-1.9021558,0.0,0.87439448,38.2,6.74193018,1e-06,
trade-599f12d93f159842,USDCAD,2026-04-02T00:25:00Z,30.0,0.1,0.5,0.4,2.50302739,1.7152263,-1.0,3.64971037,-0.97062892,5.96402925,1.0,1.08453963,51.2,7.33302809,0.2000016,
trade-410b69d735f7b21b,USDJPY,2026-04-02T00:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.23065419,-1.40096832,4.07069464,1.0,1.07554183,6.96666667,7.45340434,1e-06,
trade-1304e9a2e96b64bd,USDCHF,2026-04-05T23:35:00Z,30.0,0.66666667,0.1,0.23333333,4.13856401,5.16894789,3.81606823,4.73447127,-0.71915364,4.34448317,1.0,1.19720505,59.46666667,5.16894789,6.66661,
trade-882c56bcf3f68ba7,GBPUSD,2026-04-06T11:10:00Z,30.0,0.0,0.03333333,0.96666667,1.49155269,1.57133595,1.37832215,1.98770743,-0.35653905,1.58706034,1.0,0.32294119,93.23333333,3.59387965,3e-05,
trade-ea0e171fed23b115,USDCHF,2026-04-06T12:55:00Z,30.0,0.03333333,0.8,0.16666667,-0.11616837,-1.0,-1.0,1.1104895,-1.44659402,3.65010794,1.0,0.50320254,21.16666667,4.28568554,0.04166786,
trade-fc67acb02b9c28e7,USDCAD,2026-04-08T02:55:00Z,30.0,0.96666667,0.03333333,0.0,8.41142924,8.73596128,8.73596128,8.63107565,-0.32572645,8.7597935,1.0,0.45979341,44.26666667,8.73596128,28.99916003,
trade-3da8694a41433b12,AUDUSD,2026-04-08T04:45:00Z,30.0,0.96666667,0.03333333,0.0,18.06632353,18.72378296,18.72378296,18.99749893,0.0458189,18.75966472,1.0,0.71489642,43.43333333,18.72378296,28.99916003,
trade-c424b4c78d021c66,GBPUSD,2026-04-08T07:50:00Z,30.0,1.0,0.0,0.0,8.86066143,8.86066143,8.86066143,9.41834593,-0.35571758,9.42901717,1.0,0.43966958,48.13333333,8.86066143,1000001.0,
trade-3658e02813cc50dd,AUDUSD,2026-04-08T13:00:00Z,30.0,0.26666667,0.06666667,0.66666667,13.04749508,13.93476323,12.66566216,14.27994429,-0.39134136,13.65045331,1.0,1.05339778,79.76666667,15.51821527,3.999955,
trade-5e79b3bf4b69684b,NZDUSD,2026-04-08T15:10:00Z,30.0,0.23333333,0.0,0.76666667,9.152908,8.64445333,8.1645084,10.01796284,-0.50753871,8.65767074,1.0,0.7743127,86.5,11.07806304,233334.33333333,
trade-82e0c204505c313b,USDCHF,2026-04-08T15:10:00Z,30.0,0.06666667,0.1,0.83333333,2.55418419,2.64389726,2.32262509,3.08006468,-0.49116831,3.10208858,1.0,0.89355539,88.43333333,4.7859608,0.66667,
trade-c8cb1368db96abeb,USDJPY,2026-04-08T16:05:00Z,30.0,0.1,0.53333333,0.36666667,1.56850559,-1.0,-1.0,2.80657643,-1.04238527,4.54292264,1.0,0.96530409,56.9,5.90246441,0.18750152,
trade-18500db3b06ead57,AUDUSD,2026-04-08T20:25:00Z,30.0,0.2,0.16666667,0.63333333,5.1783736,5.20943894,3.81061157,6.10622557,-0.58415487,6.3309326,1.0,1.65575053,80.6,8.9686883,1.1999988,
trade-fc067fb1139ce1f1,USDJPY,2026-04-09T04:45:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.30092562,-1.51265474,0.31594358,0.43333333,1.23757212,31.0,5.74927754,1e-06,
trade-eaa9fed2117cfe85,AUDUSD,2026-04-09T07:05:00Z,30.0,0.0,0.83333333,0.16666667,-0.58570428,-1.0,-1.0,1.38430349,-1.0183558,2.26878508,0.93333333,2.4767042,47.63333333,14.69361534,1.2e-06,
trade-7792974b3dbb1999,EURUSD,2026-04-09T12:45:00Z,30.0,0.0,0.4,0.6,-0.11930849,0.13558905,-1.0,0.75291841,-0.81394927,0.81738521,0.93333333,1.14156643,68.63333333,8.60635975,2.5e-06,
trade-508850bafcd0c2d5,USDCAD,2026-04-09T12:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.48315699,-1.38063542,2.13216795,1.0,0.61942783,8.73333333,10.89493409,1e-06,
trade-d05007838bae142b,USDJPY,2026-04-09T13:25:00Z,30.0,0.0,0.9,0.1,-0.75825122,-1.0,-1.0,0.53772704,-1.37573652,-1.29814974,0.23333333,1.45682021,23.23333333,5.17049442,1.11e-06,
trade-0fae2c9f6246fef4,USDCHF,2026-04-09T14:40:00Z,30.0,0.0,0.5,0.5,-0.50307962,-0.66721674,-1.0,0.24302165,-0.96185208,-0.14914773,0.4,0.28176783,67.6,5.95254119,2e-06,
trade-f8e72a7d0f578e30,USDCAD,2026-04-10T02:15:00Z,30.0,0.73333333,0.16666667,0.1,1.70806649,2.31911158,2.07924007,2.20488457,-0.47385844,2.53464332,1.0,0.49155309,71.06666667,2.31911158,4.3999796,
trade-b71dba116cb43ead,USDJPY,2026-04-10T10:00:00Z,30.0,1.0,0.0,0.0,2.81370816,2.81370816,2.81370816,3.30545388,-0.36148543,4.7515198,1.0,0.64246249,46.16666667,2.81370816,1000001.0,
trade-bb785d731766efe0,GBPUSD,2026-04-10T13:35:00Z,30.0,0.0,0.0,1.0,2.90488541,2.92392717,2.51640521,3.42141968,-0.27269372,2.90488541,1.0,0.48660134,96.0,11.02580054,1.0,
trade-cd442c8a4221c3dd,USDJPY,2026-04-10T13:45:00Z,30.0,0.5,0.36666667,0.13333333,0.60835875,1.21424306,-1.0,1.46113531,-0.77506451,1.42402655,1.0,0.84355896,29.03333333,1.80323997,1.36363537,
trade-c2ec4d3db99a8ace,NZDUSD,2026-04-10T14:35:00Z,30.0,0.6,0.0,0.4,2.10693978,2.55905535,1.55028317,2.66529439,-0.18737863,1.75586922,1.0,0.47892112,85.26666667,2.55905535,600001.0,
trade-24bce23c044845c9,AUDUSD,2026-04-10T14:35:00Z,30.0,0.13333333,0.13333333,0.73333333,4.36846444,5.01428633,3.95028869,6.22992618,-0.46831363,5.01409144,1.0,1.13826082,83.1,8.22316713,1.0,
trade-50a382febada6362,USDCHF,2026-04-10T17:55:00Z,30.0,0.0,0.83333333,0.16666667,-0.48505172,-1.0,-1.0,0.74950081,-1.39706089,1.65881311,1.0,0.64602642,38.56666667,13.57666789,1.2e-06,
trade-eace04d436b72d18,USDCHF,2026-04-13T00:15:00Z,30.0,0.0,0.63333333,0.36666667,-0.85894064,-1.0,-1.0,0.01013219,-0.94761155,-0.8096116,0.0,0.21601003,81.96666667,1.66202433,1.58e-06,
trade-acf0b1ef8d60e793,USDJPY,2026-04-13T06:55:00Z,30.0,0.43333333,0.06666667,0.5,8.68147596,9.73029817,7.20893759,10.37166975,-0.37595873,8.70734554,1.0,1.89498599,82.53333333,11.40054389,6.4999175,
trade-f3f013cbd06e27f6,USDJPY,2026-04-13T08:45:00Z,30.0,0.36666667,0.03333333,0.6,8.53315984,8.56039214,7.46157038,9.67790747,-0.39078452,8.26275488,1.0,1.06700296,87.46666667,10.61148259,10.99970001,
trade-1a71e96d2f3364b4,USDJPY,2026-04-13T15:30:00Z,30.0,0.0,0.0,1.0,2.98546212,2.94085975,2.66846574,4.18574861,-0.52973065,2.98546212,1.0,0.40746208,96.0,7.31990101,1.0,
trade-569963aaa6465d00,USDCHF,2026-04-15T01:20:00Z,30.0,0.0,0.96666667,0.03333333,-0.54264128,-1.0,-1.0,1.2232077,-2.26501391,12.27930042,1.0,1.68041937,21.96666667,16.98824679,1.03e-06,
trade-ff7100bb7b780c4a,NZDUSD,2026-04-15T05:35:00Z,30.0,0.9,0.06666667,0.03333333,5.3846831,5.88764114,5.88764114,6.26582926,-0.5056185,5.73154429,1.0,1.44941539,67.66666667,5.88764114,13.4998125,
trade-2fc0cd60f20e5808,USDJPY,2026-04-15T09:05:00Z,30.0,0.0,0.56666667,0.43333333,0.16431301,-1.0,-1.0,0.90991389,-0.96131174,1.9382236,1.0,0.50594732,58.83333333,3.08138067,1.76e-06,
trade-10b6f1f35cc2cf47,USDCAD,2026-04-15T15:15:00Z,30.0,0.0,0.0,1.0,2.10433044,2.05987924,1.80248174,2.39589068,-0.57361603,2.10433044,1.0,0.41096334,96.0,8.21410056,1.0,
trade-4aec58b84737a8f1,EURUSD,2026-04-15T15:35:00Z,30.0,0.0,0.0,1.0,1.01188197,0.99287017,0.66695655,1.35682238,-0.49996207,1.01188197,1.0,0.37214869,96.0,6.86602851,1.0,
trade-a34ba2d40b6b9269,USDJPY,2026-04-15T15:35:00Z,30.0,0.0,0.7,0.3,-0.44550325,-1.0,-1.0,0.67191306,-1.0097056,0.20710195,0.53333333,0.69011352,50.43333333,3.61668503,1.43e-06,
trade-c2bde90f352e8627,USDJPY,2026-04-15T19:15:00Z,30.0,0.0,0.6,0.4,-0.67259545,-1.0,-1.0,0.34461365,-0.95248854,-0.41140352,0.2,0.48585552,74.86666667,2.03255636,1.67e-06,
trade-8155c8f41b82d485,USDCAD,2026-04-16T00:10:00Z,30.0,0.0,0.3,0.7,1.88294282,2.69516196,-1.0,3.16586526,-0.81015682,3.25490083,1.0,0.93630886,69.53333333,16.10846072,3.33e-06,
trade-bd09c333914be15d,NZDUSD,2026-04-16T02:00:00Z,30.0,0.0,0.36666667,0.63333333,1.02782458,1.34579488,-1.0,2.35472974,-0.81327036,2.30349651,1.0,0.8257959,65.8,7.20158151,2.73e-06,
trade-320567845bfc183b,USDCHF,2026-04-16T05:25:00Z,30.0,0.0,0.8,0.2,-0.8601987,-1.0,-1.0,0.12822077,-1.06140151,-0.37616946,0.13333333,0.26438824,51.9,7.26226185,1.25e-06,
trade-dc6c81076dd04f59,AUDUSD,2026-04-16T07:05:00Z,30.0,0.96666667,0.0,0.03333333,4.99783651,5.01727336,5.01727336,5.56231878,-0.58119612,5.28060617,1.0,0.79718562,53.4,5.01727336,966667.66666667,
trade-5fc0ace0984dd416,USDCAD,2026-04-16T12:10:00Z,30.0,0.0,0.8,0.2,-0.30842292,-1.0,-1.0,0.77682299,-1.25033562,2.32397667,1.0,0.47933419,26.43333333,12.36765923,1.25e-06,
trade-28726925e1491f95,GBPUSD,2026-04-17T05:40:00Z,30.0,0.03333333,0.76666667,0.2,0.5537435,-1.0,-1.0,1.77296786,-1.37420181,5.89180095,1.0,0.99604053,29.13333333,7.67571947,0.04347951,
trade-3ef3cfda86a92e1f,USDCHF,2026-04-17T06:05:00Z,30.0,0.1,0.33333333,0.56666667,0.45397224,0.73703707,-1.0,1.45385389,-0.82660948,1.52017764,1.0,1.10849229,67.66666667,2.91764512,0.3000021,
trade-a2a94ea8dc570a3a,EURUSD,2026-04-17T09:40:00Z,30.0,0.0,0.1,0.9,0.47364525,0.6762096,0.22879748,1.4662585,-0.62558199,0.62727537,0.9,0.42538533,89.96666667,7.57180994,1e-05,
trade-5e2857c90cfdd713,GBPUSD,2026-04-17T11:00:00Z,30.0,0.0,0.86666667,0.13333333,-0.35560225,-1.0,-1.0,0.95076491,-1.3451779,4.32959548,1.0,1.14367993,22.36666667,6.51152611,1.15e-06,
trade-db6abc770e03f7c4,EURUSD,2026-04-21T18:00:00Z,30.0,0.0,0.0,1.0,0.61129995,0.63970482,0.4808371,0.8154409,-0.37714376,0.61129995,1.0,0.17799616,96.0,1.90054695,1.0,
trade-e32adb6644c21ac8,USDJPY,2026-04-21T18:35:00Z,30.0,0.96666667,0.0,0.03333333,2.25283437,2.27142403,2.27142403,2.44932054,-0.1865743,2.13036335,1.0,0.27346567,53.13333333,2.27142403,966667.66666667,
trade-585100df626c7f6c,EURUSD,2026-04-22T01:25:00Z,30.0,0.6,0.36666667,0.03333333,1.7329088,3.33869133,-1.0,2.32566916,-0.96826289,4.30958313,1.0,0.98697683,44.16666667,3.33869133,1.6363619,
trade-b0ddcf03961627de,USDCAD,2026-04-22T06:05:00Z,30.0,0.0,0.9,0.1,-0.89342959,-1.0,-1.0,0.10468611,-1.08131724,-0.76760306,0.03333333,0.52955878,46.2,1.58373778,1.11e-06,
trade-1ac06d108b5f9477,USDJPY,2026-04-22T09:05:00Z,30.0,0.8,0.16666667,0.03333333,4.0179998,5.06326341,5.06326341,4.62094563,-0.62463293,5.09100042,1.0,0.65346935,69.16666667,5.06326341,4.7999772,
trade-cfaa399af2cd2f88,EURUSD,2026-04-23T02:20:00Z,30.0,0.66666667,0.33333333,0.0,2.00140856,3.50211284,-1.0,3.08004208,-0.76128495,5.66740729,1.0,0.73144861,37.23333333,3.50211284,1.999997,
trade-1c3a106b725eb54d,USDJPY,2026-04-23T02:35:00Z,30.0,0.0,0.0,1.0,2.09794751,2.09497775,1.81741562,2.88813357,-0.27666297,2.09794751,1.0,0.35198,96.0,4.4768164,1.0,
trade-129957953e717c5a,USDCHF,2026-04-23T02:35:00Z,30.0,1.0,0.0,0.0,3.65100732,3.65100732,3.65100732,4.03473684,-0.09839126,4.56244972,1.0,0.278508,40.13333333,3.65100732,1000001.0,
trade-6fedf13edcf074ae,GBPUSD,2026-04-23T06:25:00Z,30.0,0.3,0.7,0.0,-0.04486175,-1.0,-1.0,1.02012301,-1.28058857,3.2884791,0.96666667,1.96811173,6.8,2.18379417,0.42857224,
trade-2541dd95898160e0,NZDUSD,2026-04-23T08:10:00Z,30.0,0.33333333,0.63333333,0.03333333,-0.01468497,-1.0,-1.0,1.32709885,-1.03140019,0.60028102,0.66666667,0.87656927,53.2,1.70403016,0.52631654,
trade-5d60174aa054783f,NZDUSD,2026-04-24T00:10:00Z,30.0,0.83333333,0.16666667,0.0,1.7874051,2.34488612,2.34488612,2.12837885,-0.60546115,5.10883813,1.0,0.61433647,24.23333333,2.34488612,4.999976,
trade-147af86ba03af9c1,EURUSD,2026-04-24T01:00:00Z,30.0,0.16666667,0.5,0.33333333,3.44417334,2.39747224,-1.0,4.51656654,-1.29359089,8.12015351,1.0,1.34607302,51.7,9.26952899,0.33333467,
trade-c0d2ada4cfc09b23,AUDUSD,2026-04-24T01:00:00Z,30.0,0.36666667,0.63333333,0.0,0.61327679,-1.0,-1.0,1.59390582,-1.08321298,4.82906717,1.0,1.07229086,16.06666667,3.3998458,0.57894803,
trade-c9106e4af2fa0d85,GBPUSD,2026-04-24T02:35:00Z,30.0,0.93333333,0.06666667,0.0,2.27308966,2.50688178,2.50688178,2.76025401,-0.47977374,5.25999498,1.0,1.01607509,37.16666667,2.50688178,13.999805,
trade-02a6a1ad697213b9,USDJPY,2026-04-24T05:05:00Z,30.0,0.0,0.03333333,0.96666667,4.32751325,4.75036871,3.328128,5.83858619,-0.45980626,4.4956991,1.0,1.24905305,93.33333333,11.59812571,3e-05,
trade-22b592018413c001,AUDUSD,2026-04-24T05:15:00Z,30.0,0.66666667,0.33333333,0.0,2.37645087,4.06467631,-1.0,2.99763455,-0.86458366,5.1631524,1.0,0.96261708,31.16666667,4.06467631,1.999997,
trade-cf03fa6b050b0d0d,GBPUSD,2026-04-24T05:25:00Z,30.0,0.6,0.4,0.0,1.63092599,3.38487664,-1.0,2.50960232,-0.93226092,5.39222242,1.0,1.38925846,28.03333333,3.38487664,1.49999875,
trade-7acd4dab88a59402,USDJPY,2026-04-24T08:15:00Z,30.0,0.0,0.23333333,0.76666667,1.53624393,2.12669881,1.14718064,2.43123914,-0.7483133,2.37418689,1.0,0.53840441,76.86666667,8.1830179,4.29e-06,
trade-b5051c006dc94272,USDCHF,2026-04-24T13:50:00Z,30.0,0.43333333,0.36666667,0.2,2.01513837,3.08394211,-1.0,2.78510115,-0.87260718,3.5588939,1.0,1.09760158,46.33333333,4.2563144,1.18181769,
trade-efffa282ee63e64f,USDCHF,2026-04-27T01:05:00Z,30.0,0.0,0.46666667,0.53333333,-0.6330575,-0.8166204,-1.0,0.72237079,-0.89874004,-0.4423747,0.13333333,0.41934388,75.66666667,3.89747619,2.14e-06,
trade-13f69aae5e482b99,GBPUSD,2026-04-27T02:00:00Z,30.0,0.56666667,0.06666667,0.36666667,7.61910965,9.2610281,6.8641731,8.59141887,-0.56225167,7.53555633,1.0,1.26115835,73.33333333,9.2610281,8.4998875,
trade-409f53cc320174aa,GBPUSD,2026-04-27T07:15:00Z,30.0,0.53333333,0.03333333,0.43333333,6.88739588,8.60990345,5.50262292,7.99373193,-0.66567339,6.59109468,1.0,1.64064489,83.76666667,8.60990345,15.99955001,
trade-eb42ab9725aa6262,GBPUSD,2026-04-27T13:25:00Z,30.0,0.0,0.0,1.0,2.98711031,3.03236095,2.73249185,3.24634993,-0.21414282,2.98711031,1.0,0.30899405,96.0,3.76230941,1.0,
trade-b91741a0bd9ed9ff,USDCHF,2026-04-28T20:00:00Z,30.0,0.96666667,0.03333333,0.0,7.51965859,7.81343993,7.81343993,8.65119722,-0.35380006,10.04451203,1.0,0.90089466,56.36666667,7.81343993,28.99916003,
